   TOF[ns]       MQ1       MQ2       MQ4      MQ14      MQ16      MQ18      MQ20      MQ28      MQ29      MQ30      MQ38      MQ39      MQ40
    67.900     0.000     0.000     0.000     0.000     0.038     0.177     0.207     0.834     0.500     0.362     0.000     0.000     0.000
    68.000     0.000     0.000     0.000     0.000     0.037     0.174     0.203     0.845     0.517     0.378     0.000     0.000     0.000
    68.100     0.000     0.000     0.000     0.000     0.036     0.171     0.198     0.855     0.535     0.394     0.000     0.000     0.000
    68.200     0.000     0.000     0.000     0.000     0.035     0.167     0.194     0.865     0.553     0.411     0.000     0.000     0.000
    68.300     0.000     0.000     0.000     0.000     0.034     0.164     0.189     0.875     0.571     0.427     0.000     0.000     0.000
    68.400     0.000     0.000     0.000     0.000     0.033     0.161     0.185     0.884     0.588     0.444     0.000     0.000     0.000
    68.500     0.000     0.000     0.000     0.000     0.032     0.158     0.181     0.893     0.605     0.461     0.000     0.000     0.000
    68.600     0.000     0.000     0.000     0.000     0.031     0.155     0.177     0.901     0.623     0.478     0.000     0.000     0.000
    68.700     0.000     0.000     0.000     0.000     0.030     0.152     0.173     0.909     0.640     0.494     0.000     0.000     0.000
    68.800     0.000     0.000     0.000     0.000     0.030     0.149     0.169     0.917     0.656     0.511     0.000     0.000     0.000
    68.900     0.000     0.000     0.000     0.000     0.029     0.146     0.165     0.924     0.673     0.528     0.000     0.000     0.000
    69.000     0.000     0.000     0.000     0.000     0.028     0.144     0.161     0.932     0.689     0.545     0.000     0.000     0.000
    69.100     0.000     0.000     0.000     0.000     0.027     0.141     0.158     0.938     0.705     0.562     0.000     0.000     0.000
    69.200     0.000     0.000     0.000     0.000     0.027     0.138     0.154     0.944     0.721     0.578     0.000     0.000     0.000
    69.300     0.000     0.000     0.000     0.000     0.026     0.135     0.150     0.950     0.736     0.595     0.000     0.000     0.000
    69.400     0.000     0.000     0.000     0.000     0.025     0.133     0.147     0.956     0.751     0.611     0.000     0.000     0.000
    69.500     0.000     0.000     0.000     0.000     0.025     0.130     0.144     0.961     0.765     0.627     0.001     0.000     0.000
    69.600     0.000     0.000     0.000     0.000     0.024     0.128     0.140     0.966     0.780     0.643     0.001     0.000     0.000
    69.700     0.000     0.000     0.000     0.000     0.023     0.125     0.137     0.971     0.793     0.659     0.001     0.000     0.000
    69.800     0.000     0.000     0.000     0.000     0.023     0.123     0.134     0.975     0.807     0.674     0.001     0.000     0.000
    69.900     0.000     0.000     0.000     0.000     0.022     0.121     0.131     0.979     0.820     0.690     0.001     0.000     0.000
    70.000     0.000     0.000     0.000     0.000     0.022     0.118     0.128     0.982     0.832     0.705     0.001     0.000     0.000
    70.100     0.000     0.000     0.000     0.000     0.021     0.116     0.125     0.985     0.844     0.720     0.001     0.000     0.000
    70.200     0.000     0.000     0.000     0.000     0.020     0.114     0.122     0.988     0.856     0.734     0.001     0.000     0.000
    70.300     0.000     0.000     0.000     0.000     0.020     0.112     0.120     0.991     0.867     0.748     0.002     0.000     0.000
    70.400     0.000     0.000     0.000     0.000     0.019     0.110     0.117     0.993     0.878     0.762     0.002     0.000     0.000
    70.500     0.000     0.000     0.000     0.000     0.019     0.108     0.114     0.995     0.888     0.775     0.002     0.000     0.000
    70.600     0.000     0.000     0.000     0.000     0.018     0.105     0.112     0.996     0.898     0.789     0.002     0.000     0.000
    70.700     0.000     0.000     0.000     0.000     0.018     0.103     0.109     0.998     0.907     0.801     0.003     0.000     0.000
    70.800     0.000     0.000     0.000     0.000     0.017     0.101     0.107     0.999     0.916     0.814     0.003     0.000     0.000
    70.900     0.000     0.000     0.000     0.000     0.017     0.100     0.104     0.999     0.925     0.826     0.003     0.000     0.000
    71.000     0.000     0.000     0.000     0.000     0.017     0.098     0.102     1.000     0.933     0.838     0.004     0.000     0.000
    71.100     0.000     0.000     0.000     0.000     0.016     0.096     0.099     1.000     0.940     0.849     0.004     0.000     0.000
    71.200     0.000     0.000     0.000     0.000     0.016     0.094     0.097     1.000     0.947     0.860     0.005     0.000     0.000
    71.300     0.000     0.000     0.000     0.000     0.015     0.092     0.095     0.999     0.954     0.870     0.005     0.000     0.000
    71.400     0.000     0.000     0.000     0.000     0.015     0.090     0.093     0.999     0.960     0.880     0.006     0.000     0.000
    71.500     0.000     0.000     0.000     0.000     0.014     0.089     0.091     0.998     0.966     0.890     0.007     0.000     0.000
    71.600     0.000     0.000     0.000     0.000     0.014     0.087     0.089     0.997     0.971     0.899     0.007     0.000     0.000
    71.700     0.000     0.000     0.000     0.000     0.014     0.085     0.087     0.995     0.975     0.908     0.008     0.000     0.000
    71.800     0.000     0.000     0.000     0.000     0.013     0.084     0.085     0.994     0.980     0.916     0.009     0.001     0.000
    71.900     0.000     0.000     0.000     0.000     0.013     0.082     0.083     0.992     0.984     0.924     0.010     0.001     0.000
    72.000     0.000     0.000     0.000     0.000     0.013     0.081     0.081     0.990     0.987     0.932     0.011     0.001     0.000
    72.100     0.000     0.000     0.000     0.000     0.012     0.079     0.079     0.988     0.990     0.939     0.012     0.001     0.000
    72.200     0.000     0.000     0.000     0.000     0.012     0.077     0.077     0.985     0.993     0.946     0.013     0.001     0.000
    72.300     0.000     0.000     0.000     0.000     0.012     0.076     0.075     0.982     0.995     0.952     0.015     0.001     0.001
    72.400     0.000     0.000     0.000     0.000     0.011     0.075     0.074     0.979     0.997     0.958     0.016     0.001     0.001
    72.500     0.000     0.000     0.000     0.000     0.011     0.073     0.072     0.976     0.998     0.963     0.018     0.002     0.001
    72.600     0.000     0.000     0.000     0.000     0.011     0.072     0.070     0.973     0.999     0.968     0.019     0.002     0.001
    72.700     0.000     0.000     0.000     0.000     0.011     0.070     0.069     0.970     1.000     0.973     0.021     0.002     0.001
    72.800     0.000     0.000     0.000     0.000     0.010     0.069     0.067     0.966     1.000     0.977     0.023     0.002     0.001
    72.900     0.000     0.000     0.000     0.000     0.010     0.068     0.066     0.962     1.000     0.981     0.025     0.003     0.001
    73.000     0.000     0.000     0.000     0.000     0.010     0.066     0.064     0.958     1.000     0.985     0.027     0.003     0.001
    73.100     0.000     0.000     0.000     0.000     0.009     0.065     0.063     0.954     0.999     0.988     0.029     0.003     0.002
    73.200     0.000     0.000     0.000     0.000     0.009     0.064     0.061     0.950     0.998     0.991     0.032     0.004     0.002
    73.300     0.000     0.000     0.000     0.000     0.009     0.063     0.060     0.946     0.996     0.993     0.034     0.004     0.002
    73.400     0.000     0.000     0.000     0.000     0.009     0.061     0.058     0.941     0.995     0.995     0.037     0.005     0.002
    73.500     0.000     0.000     0.000     0.000     0.009     0.060     0.057     0.937     0.993     0.997     0.040     0.006     0.003
    73.600     0.000     0.000     0.000     0.000     0.008     0.059     0.056     0.932     0.990     0.998     0.043     0.006     0.003
    73.700     0.000     0.000     0.000     0.000     0.008     0.058     0.055     0.927     0.988     0.999     0.046     0.007     0.003
    73.800     0.000     0.000     0.000     0.000     0.008     0.057     0.053     0.922     0.985     1.000     0.049     0.008     0.004
    73.900     0.000     0.000     0.000     0.000     0.008     0.056     0.052     0.917     0.982     1.000     0.053     0.009     0.004
    74.000     0.000     0.000     0.000     0.000     0.007     0.055     0.051     0.912     0.979     1.000     0.056     0.010     0.004
    74.100     0.000     0.000     0.000     0.000     0.007     0.054     0.050     0.907     0.975     1.000     0.060     0.011     0.005
    74.200     0.000     0.000     0.000     0.000     0.007     0.053     0.049     0.901     0.971     0.999     0.064     0.012     0.005
    74.300     0.000     0.000     0.000     0.000     0.007     0.052     0.048     0.896     0.967     0.998     0.069     0.013     0.006
    74.400     0.000     0.000     0.000     0.000     0.007     0.051     0.046     0.890     0.963     0.997     0.073     0.014     0.007
    74.500     0.000     0.000     0.000     0.000     0.007     0.050     0.045     0.885     0.958     0.996     0.078     0.016     0.007
    74.600     0.000     0.000     0.000     0.000     0.006     0.049     0.044     0.879     0.954     0.994     0.082     0.017     0.008
    74.700     0.000     0.000     0.000     0.000     0.006     0.048     0.043     0.873     0.949     0.992     0.087     0.019     0.009
    74.800     0.000     0.000     0.000     0.000     0.006     0.047     0.042     0.867     0.944     0.990     0.093     0.021     0.010
    74.900     0.000     0.000     0.000     0.000     0.006     0.046     0.041     0.862     0.939     0.987     0.098     0.023     0.011
    75.000     0.000     0.000     0.000     0.000     0.006     0.045     0.040     0.856     0.933     0.984     0.104     0.025     0.012
    75.100     0.000     0.000     0.000     0.000     0.006     0.044     0.039     0.850     0.928     0.981     0.110     0.027     0.013
    75.200     0.000     0.000     0.000     0.000     0.005     0.043     0.039     0.844     0.922     0.978     0.116     0.029     0.014
    75.300     0.000     0.000     0.000     0.000     0.005     0.043     0.038     0.838     0.917     0.975     0.122     0.032     0.015
    75.400     0.000     0.000     0.000     0.000     0.005     0.042     0.037     0.831     0.911     0.971     0.129     0.034     0.016
